Date,Diesel,GPR Index,Inflation Rate
25-12-2016,1.659,90.07,1.9
26-12-2016,1.659,95.74,1.92
27-12-2016,1.691,90.87,1.94
28-12-2016,1.694,127.41,1.97
29-12-2016,1.7,98.78,1.91
30-12-2016,1.707,206.67,1.94
31-12-2016,1.707,152.98,1.9425
01-01-2017,1.707,108.47,1.945
02-01-2017,1.707,146.65,1.9475
03-01-2017,1.661,121.97,1.95
04-01-2017,1.666,108.89,1.92
05-01-2017,1.674,68.14,1.95
06-01-2017,1.675,129.06,1.96
07-01-2017,1.675,71.24,1.966666667
08-01-2017,1.675,37.81,1.973333333
09-01-2017,1.613,161.03,1.98
10-01-2017,1.585,66.47,1.95
11-01-2017,1.631,137.61,1.94
12-01-2017,1.651,129.81,1.9
13-01-2017,1.634,127.04,1.86
14-01-2017,1.634,64.45,1.86
15-01-2017,1.634,29.19,1.86
16-01-2017,1.634,72.59,1.86
17-01-2017,1.629,100.72,1.86
18-01-2017,1.594,102.5,1.9
19-01-2017,1.588,125.67,1.91
20-01-2017,1.613,104.66,1.95
21-01-2017,1.613,39.02,1.956666667
22-01-2017,1.613,85.14,1.963333333
23-01-2017,1.596,111.45,1.97
24-01-2017,1.605,96.98,1.98
25-01-2017,1.583,104.38,1.99
26-01-2017,1.607,111.43,1.95
27-01-2017,1.579,119.16,1.94
28-01-2017,1.579,98.64,1.943333333
29-01-2017,1.579,116.23,1.946666667
30-01-2017,1.578,166.49,1.95
31-01-2017,1.594,188.69,1.965
01-02-2017,1.648,150.57,1.98
02-02-2017,1.638,166.1,1.99
03-02-2017,1.647,184.03,1.95
04-02-2017,1.647,148.07,1.953333333
05-02-2017,1.647,50.52,1.956666667
06-02-2017,1.62,83.56,1.96
07-02-2017,1.593,184.34,1.95
08-02-2017,1.607,101.93,1.95
09-02-2017,1.622,92.3,1.99
10-02-2017,1.645,212.41,1.98
11-02-2017,1.645,128.2,1.983333333
12-02-2017,1.645,89.33,1.986666667
13-02-2017,1.604,132.02,1.99
14-02-2017,1.612,185.85,1.98
15-02-2017,1.603,118.86,1.97
16-02-2017,1.6,127.41,2
17-02-2017,1.615,88.52,2.04
18-02-2017,1.615,92.25,2.04
19-02-2017,1.615,95.06,2.04
20-02-2017,1.615,110.42,2.04
21-02-2017,1.632,139.23,2.04
22-02-2017,1.619,95.25,2.02
23-02-2017,1.644,59.78,2.06
24-02-2017,1.641,90.82,2.08
25-02-2017,1.641,43.47,2.08
26-02-2017,1.641,48.11,2.08
27-02-2017,1.642,81.36,2.08
28-02-2017,1.638,69.57,2.08
01-03-2017,1.607,130.1,2.07
02-03-2017,1.564,114.54,2.05
03-03-2017,1.579,64.77,2.05
04-03-2017,1.579,16.44,2.05
05-03-2017,1.579,122.12,2.05
06-03-2017,1.588,117.26,2.05
07-03-2017,1.593,141.89,2.05
08-03-2017,1.552,111.12,2.02
09-03-2017,1.53,123.04,2
10-03-2017,1.499,71.8,1.96
11-03-2017,1.499,52.9,1.97
12-03-2017,1.499,75.8,1.98
13-03-2017,1.493,78.47,1.99
14-03-2017,1.493,59.83,2.01
15-03-2017,1.513,95.86,2
16-03-2017,1.499,80.58,2.01
17-03-2017,1.494,97.04,2.06
18-03-2017,1.494,91.14,2.046666667
19-03-2017,1.494,99.92,2.033333333
20-03-2017,1.505,140.57,2.02
21-03-2017,1.497,81.22,2.01
22-03-2017,1.491,156.5,2.02
23-03-2017,1.482,131.19,2.03
24-03-2017,1.501,177.37,2.04
25-03-2017,1.501,83.81,2.036666667
26-03-2017,1.501,46.94,2.033333333
27-03-2017,1.497,116.55,2.03
28-03-2017,1.513,87.33,2
29-03-2017,1.534,93.54,2.01
30-03-2017,1.56,75.63,2.02
31-03-2017,1.572,118.14,2.03
01-04-2017,1.572,66.33,2.023333333
02-04-2017,1.572,68.07,2.016666667
03-04-2017,1.563,79.89,2.01
04-04-2017,1.592,150.57,2.04
05-04-2017,1.594,125.2,2.01
06-04-2017,1.578,124.1,2.03
07-04-2017,1.623,143.82,2.01
08-04-2017,1.623,176.62,2.006666667
09-04-2017,1.623,130.36,2.003333333
10-04-2017,1.646,134.96,2
11-04-2017,1.648,97.26,2.01
12-04-2017,1.643,171.34,2.01
13-04-2017,1.643,156.75,1.99
14-04-2017,1.643,123.94,1.995
15-04-2017,1.643,118.8,2
16-04-2017,1.643,86.14,2.005
17-04-2017,1.63,111.51,2.01
18-04-2017,1.618,106.67,2.02
19-04-2017,1.578,152.97,2.01
20-04-2017,1.571,178.77,2
21-04-2017,1.542,130.76,1.98
22-04-2017,1.542,127.41,1.976666667
23-04-2017,1.542,41.2,1.973333333
24-04-2017,1.531,142.73,1.97
25-04-2017,1.542,61.82,1.95
26-04-2017,1.522,92.16,1.98
27-04-2017,1.508,104.5,1.97
28-04-2017,1.502,126.36,1.97
29-04-2017,1.502,84.08,1.973333333
30-04-2017,1.502,37.99,1.976666667
01-05-2017,1.486,126.25,1.98
02-05-2017,1.471,126.74,1.96
03-05-2017,1.467,109.72,1.97
04-05-2017,1.409,95.95,1.96
05-05-2017,1.445,76.31,1.96
06-05-2017,1.445,69.87,1.963333333
07-05-2017,1.445,22.03,1.966666667
08-05-2017,1.457,72.8,1.97
09-05-2017,1.44,77.81,1.95
10-05-2017,1.473,124,1.94
11-05-2017,1.49,99.9,1.93
12-05-2017,1.489,78.99,1.91
13-05-2017,1.489,30.51,1.906666667
14-05-2017,1.489,37.64,1.903333333
15-05-2017,1.504,75.43,1.9
16-05-2017,1.514,74.92,1.92
17-05-2017,1.528,97.43,1.9
18-05-2017,1.536,97.73,1.88
19-05-2017,1.574,75.72,1.85
20-05-2017,1.574,62.5,1.85
21-05-2017,1.574,54.87,1.85
22-05-2017,1.593,143.48,1.85
23-05-2017,1.605,139.23,1.85
24-05-2017,1.606,181.95,1.84
25-05-2017,1.549,146.44,1.87
26-05-2017,1.567,218.07,1.91
27-05-2017,1.567,150.57,1.9075
28-05-2017,1.567,86.6,1.905
29-05-2017,1.567,103.3,1.9025
30-05-2017,1.546,128.18,1.9
31-05-2017,1.507,157.74,1.91
01-06-2017,1.491,90.67,1.92
02-06-2017,1.48,88.57,1.92
03-06-2017,1.48,80.79,1.906666667
04-06-2017,1.48,85.85,1.893333333
05-06-2017,1.449,276.61,1.88
06-06-2017,1.459,227.28,1.87
07-06-2017,1.416,245.96,1.86
08-06-2017,1.412,182.93,1.86
09-06-2017,1.423,121.29,1.86
10-06-2017,1.423,67.04,1.86
11-06-2017,1.423,50.52,1.86
12-06-2017,1.413,144.55,1.86
13-06-2017,1.438,107.04,1.85
14-06-2017,1.402,77.4,1.88
15-06-2017,1.402,108.02,1.84
16-06-2017,1.418,105.62,1.82
17-06-2017,1.418,71.37,1.82
18-06-2017,1.418,97.21,1.82
19-06-2017,1.402,171.01,1.82
20-06-2017,1.389,204.2,1.78
21-06-2017,1.35,180.24,1.8
22-06-2017,1.358,210.32,1.82
23-06-2017,1.371,107.31,1.82
24-06-2017,1.371,90.93,1.823333333
25-06-2017,1.371,65.09,1.826666667
26-06-2017,1.377,128.39,1.83
27-06-2017,1.396,106.1,1.81
28-06-2017,1.425,110.05,1.8
29-06-2017,1.44,103.36,1.81
30-06-2017,1.473,102.6,1.81
01-07-2017,1.473,96.48,1.81
02-07-2017,1.473,66.55,1.81
03-07-2017,1.473,120.57,1.81
04-07-2017,1.473,77.94,1.81
05-07-2017,1.468,208.9,1.81
06-07-2017,1.467,177.17,1.81
07-07-2017,1.443,115.72,1.79
08-07-2017,1.443,100.66,1.79
09-07-2017,1.443,113.19,1.79
10-07-2017,1.448,98,1.79
11-07-2017,1.473,112.5,1.77
12-07-2017,1.469,94.17,1.78
13-07-2017,1.489,55.38,1.78
14-07-2017,1.514,93.1,1.78
15-07-2017,1.514,35.43,1.77
16-07-2017,1.514,44.07,1.76
17-07-2017,1.5,114,1.75
18-07-2017,1.511,140.66,1.75
19-07-2017,1.554,67.03,1.71
20-07-2017,1.547,114.77,1.67
21-07-2017,1.516,80.1,1.67
22-07-2017,1.516,94.77,1.67
23-07-2017,1.516,120.33,1.67
24-07-2017,1.518,53.32,1.67
25-07-2017,1.567,100.2,1.66
26-07-2017,1.595,125.11,1.66
27-07-2017,1.605,107.2,1.69
28-07-2017,1.64,113.88,1.7
29-07-2017,1.64,66.25,1.703333333
30-07-2017,1.64,71.32,1.706666667
31-07-2017,1.663,170.75,1.71
01-08-2017,1.639,198.39,1.71
02-08-2017,1.648,145.29,1.73
03-08-2017,1.636,135.81,1.72
04-08-2017,1.643,95.55,1.73
05-08-2017,1.643,77.6,1.736666667
06-08-2017,1.643,77.94,1.743333333
07-08-2017,1.63,127.92,1.75
08-08-2017,1.619,169.71,1.75
09-08-2017,1.646,136.3,1.75
10-08-2017,1.621,215.32,1.76
11-08-2017,1.633,145.5,1.73
12-08-2017,1.633,181.9,1.726666667
13-08-2017,1.633,75.98,1.723333333
14-08-2017,1.604,202.68,1.72
15-08-2017,1.598,232.36,1.75
16-08-2017,1.568,159.37,1.76
17-08-2017,1.573,102.84,1.77
18-08-2017,1.616,138.91,1.76
19-08-2017,1.616,126.86,1.763333333
20-08-2017,1.616,73.75,1.766666667
21-08-2017,1.564,177.33,1.77
22-08-2017,1.583,250.01,1.76
23-08-2017,1.621,149.31,1.76
24-08-2017,1.634,95.29,1.77
25-08-2017,1.628,86.64,1.76
26-08-2017,1.628,130,1.766666667
27-08-2017,1.628,65.24,1.773333333
28-08-2017,1.637,126.38,1.78
29-08-2017,1.682,85.88,1.81
30-08-2017,1.685,142.65,1.8
31-08-2017,1.809,121.71,1.83
01-09-2017,1.777,133.69,1.83
02-09-2017,1.777,67.7,1.8275
03-09-2017,1.777,57.11,1.825
04-09-2017,1.777,253.1,1.8225
05-09-2017,1.773,188.15,1.82
06-09-2017,1.78,202.49,1.79
07-09-2017,1.812,152.65,1.79
08-09-2017,1.792,132.7,1.78
09-09-2017,1.792,45.15,1.786666667
10-09-2017,1.792,90.02,1.793333333
11-09-2017,1.75,63.7,1.8
12-09-2017,1.751,125.11,1.8
13-09-2017,1.707,138.88,1.83
14-09-2017,1.714,84.8,1.82
15-09-2017,1.795,120.09,1.8
16-09-2017,1.795,104.75,1.796666667
17-09-2017,1.795,88.93,1.793333333
18-09-2017,1.775,172.78,1.79
19-09-2017,1.773,129.69,1.77
20-09-2017,1.81,163,1.78
21-09-2017,1.82,139.59,1.78
22-09-2017,1.815,107.49,1.77
23-09-2017,1.815,95.89,1.766666667
24-09-2017,1.815,97.24,1.763333333
25-09-2017,1.858,55.39,1.76
26-09-2017,1.846,133.39,1.75
27-09-2017,1.849,132.11,1.77
28-09-2017,1.826,150.35,1.75
29-09-2017,1.808,72.12,1.75
30-09-2017,1.808,63.87,1.75
01-10-2017,1.808,60.64,1.75
02-10-2017,1.759,148.88,1.75
03-10-2017,1.752,90.38,1.75
04-10-2017,1.773,108.68,1.74
05-10-2017,1.789,83.91,1.76
06-10-2017,1.745,151.48,1.76
07-10-2017,1.745,79.36,1.77
08-10-2017,1.745,95.7,1.78
09-10-2017,1.735,61.34,1.79
10-10-2017,1.766,95.96,1.78
11-10-2017,1.785,115.26,1.77
12-10-2017,1.767,85.93,1.78
13-10-2017,1.795,68.34,1.79
14-10-2017,1.795,87.71,1.796666667
15-10-2017,1.795,98.54,1.803333333
16-10-2017,1.813,111.01,1.81
17-10-2017,1.81,108.02,1.83
18-10-2017,1.806,118.03,1.84
19-10-2017,1.778,121.04,1.85
20-10-2017,1.805,72.26,1.85
21-10-2017,1.805,60.99,1.85
22-10-2017,1.805,36.4,1.85
23-10-2017,1.787,104.01,1.85
24-10-2017,1.822,110.13,1.87
25-10-2017,1.817,119.09,1.87
26-10-2017,1.848,83.76,1.85
27-10-2017,1.868,94.87,1.83
28-10-2017,1.868,62.33,1.833333333
29-10-2017,1.868,49.63,1.836666667
30-10-2017,1.88,97.43,1.84
31-10-2017,1.881,68.25,1.84
01-11-2017,1.86,75.86,1.84
02-11-2017,1.867,188.31,1.87
03-11-2017,1.886,88.23,1.87
04-11-2017,1.886,43.89,1.86
05-11-2017,1.886,105.5,1.85
06-11-2017,1.937,132.5,1.84
07-11-2017,1.919,113.53,1.83
08-11-2017,1.913,181.09,1.84
09-11-2017,1.938,109.61,1.85
10-11-2017,1.934,107.6,1.86
11-11-2017,1.934,51.85,1.863333333
12-11-2017,1.934,59.55,1.866666667
13-11-2017,1.929,83.04,1.87
14-11-2017,1.89,111.66,1.875
15-11-2017,1.903,71.93,1.88
16-11-2017,1.9,119.27,1.89
17-11-2017,1.926,49.27,1.89
18-11-2017,1.926,26.96,1.876666667
19-11-2017,1.926,60.78,1.863333333
20-11-2017,1.926,57.03,1.85
21-11-2017,1.929,144.84,1.84
22-11-2017,1.929,143.44,1.82
23-11-2017,1.929,48.65,1.83
24-11-2017,1.948,74.13,1.84
25-11-2017,1.948,55.61,1.84
26-11-2017,1.948,16.44,1.84
27-11-2017,1.944,164.18,1.84
28-11-2017,1.943,101.45,1.87
29-11-2017,1.923,99.85,1.86
30-11-2017,1.892,111.56,1.87
01-12-2017,1.935,110.04,1.88
02-12-2017,1.935,21.39,1.883333333
03-12-2017,1.935,34.65,1.886666667
04-12-2017,1.895,64.41,1.89
05-12-2017,1.911,133.24,1.88
06-12-2017,1.855,109.02,1.87
07-12-2017,1.886,64.61,1.88
08-12-2017,1.924,89.09,1.88
09-12-2017,1.924,55.4,1.876666667
10-12-2017,1.924,96.34,1.873333333
11-12-2017,1.945,142.7,1.87
12-12-2017,1.929,97.68,1.86
13-12-2017,1.904,80.26,1.86
14-12-2017,1.906,104.08,1.88
15-12-2017,1.898,90.98,1.87
16-12-2017,1.898,37.32,1.87
17-12-2017,1.898,53.29,1.87
18-12-2017,1.92,67.39,1.87
19-12-2017,1.935,78.64,1.88
20-12-2017,1.94,93.05,1.88
21-12-2017,1.943,94.13,1.87
22-12-2017,1.959,69.98,1.85
23-12-2017,1.959,67.18,1.8475
24-12-2017,1.959,89.53,1.845
25-12-2017,1.959,73.61,1.8425
26-12-2017,2.035,97.95,1.84
27-12-2017,2.024,115.55,1.86
28-12-2017,2.045,128.48,1.85
29-12-2017,2.068,121.56,1.84
30-12-2017,2.068,93.79,1.84
31-12-2017,2.068,47.66,1.84
01-01-2018,2.068,96.58,1.84
02-01-2018,2.058,188.69,1.84
03-01-2018,2.09,138.02,1.84
04-01-2018,2.075,146.36,1.84
05-01-2018,2.06,66.52,1.83
06-01-2018,2.06,78.95,1.833333333
07-01-2018,2.06,30.46,1.836666667
08-01-2018,2.048,82.17,1.84
09-01-2018,2.066,77.14,1.84
10-01-2018,2.079,71.72,1.86
11-01-2018,2.07,95.51,1.86
12-01-2018,2.084,167.51,1.87
13-01-2018,2.084,83.79,1.8675
14-01-2018,2.084,63.25,1.865
15-01-2018,2.084,58.96,1.8625
16-01-2018,2.062,58.75,1.86
17-01-2018,2.061,128.26,1.86
18-01-2018,2.06,82.81,1.87
19-01-2018,2.059,102.11,1.88
20-01-2018,2.059,68.95,1.88
21-01-2018,2.059,71.32,1.88
22-01-2018,2.047,130,1.88
23-01-2018,2.086,129,1.89
24-01-2018,2.098,136.35,1.88
25-01-2018,2.099,82.49,1.87
26-01-2018,2.127,65.84,1.88
27-01-2018,2.127,43.26,1.883333333
28-01-2018,2.127,32.48,1.886666667
29-01-2018,2.091,76.44,1.89
30-01-2018,2.065,95.89,1.91
31-01-2018,2.069,102.41,1.92
01-02-2018,2.091,52.32,1.93
02-02-2018,2.057,30.99,1.94
03-02-2018,2.057,72.01,1.94
04-02-2018,2.057,53.43,1.94
05-02-2018,2.022,84.58,1.94
06-02-2018,1.995,56.74,1.94
07-02-2018,1.937,76.44,1.94
08-02-2018,1.909,93.48,1.96
09-02-2018,1.858,72.1,1.96
10-02-2018,1.858,36.4,1.97
11-02-2018,1.858,44.66,1.98
12-02-2018,1.845,124.5,1.99
13-02-2018,1.84,73.42,2
14-02-2018,1.882,37.5,1.98
15-02-2018,1.891,69.7,2.01
16-02-2018,1.912,53.12,2.01
17-02-2018,1.912,50.92,2.0125
18-02-2018,1.912,64.83,2.015
19-02-2018,1.912,91.54,2.0175
20-02-2018,1.925,91.38,2.02
21-02-2018,1.923,72.12,2.03
22-02-2018,1.944,53.79,2.03
23-02-2018,1.968,74.93,2
24-02-2018,1.968,48.8,2.003333333
25-02-2018,1.968,37.22,2.006666667
26-02-2018,1.985,90.38,2.01
27-02-2018,1.961,65.6,2.02
28-02-2018,1.887,70.13,2.03
01-03-2018,1.878,93.71,2.04
02-03-2018,1.872,151.31,2.05
03-03-2018,1.872,47.11,2.053333333
04-03-2018,1.872,55.79,2.056666667
05-03-2018,1.884,108.15,2.06
06-03-2018,1.887,88.45,2.06
07-03-2018,1.87,134.18,2.06
08-03-2018,1.856,106.1,2.07
09-03-2018,1.872,101.21,2.07
10-03-2018,1.872,106.65,2.076666667
11-03-2018,1.872,72.64,2.083333333
12-03-2018,1.855,135.9,2.09
13-03-2018,1.865,119.59,2.09
14-03-2018,1.879,95,2.1
15-03-2018,1.888,189.41,2.11
16-03-2018,1.909,173.33,2.11
17-03-2018,1.909,86.77,2.12
18-03-2018,1.909,61.63,2.13
19-03-2018,1.908,95.19,2.14
20-03-2018,1.945,134.78,2.1
21-03-2018,2.014,171.26,2.1
22-03-2018,1.978,162.07,2.1
23-03-2018,2.016,84.12,2.09
24-03-2018,2.016,148.64,2.076666667
25-03-2018,2.016,54.6,2.063333333
26-03-2018,2.013,81.38,2.05
27-03-2018,2.01,90.82,2.07
28-03-2018,2.018,91.53,2.05
29-03-2018,2.022,176.91,2.09
30-03-2018,2.022,48.48,2.095
31-03-2018,2.022,119.91,2.1
01-04-2018,2.022,44.87,2.105
02-04-2018,1.983,139.22,2.11
03-04-2018,1.997,105.72,2.09
04-04-2018,1.985,70.67,2.095
05-04-2018,1.981,69.1,2.1
06-04-2018,1.955,100.5,2.12
07-04-2018,1.955,101.63,2.116666667
08-04-2018,1.955,84.4,2.113333333
09-04-2018,1.997,102.21,2.11
10-04-2018,2.069,213.29,2.12
11-04-2018,2.097,102.49,2.13
12-04-2018,2.087,296.52,2.13
13-04-2018,2.106,117.61,2.12
14-04-2018,2.106,95.67,2.113333333
15-04-2018,2.106,96.12,2.106666667
16-04-2018,2.081,194.29,2.1
17-04-2018,2.063,178.37,2.12
18-04-2018,2.109,234.36,2.13
19-04-2018,2.12,214.14,2.12
20-04-2018,2.126,71.07,2.13
21-04-2018,2.126,48.05,2.123333333
22-04-2018,2.126,29.31,2.116666667
23-04-2018,2.121,88.52,2.11
24-04-2018,2.137,150.57,2.12
25-04-2018,2.144,193.13,2.1
26-04-2018,2.166,146.27,2.09
27-04-2018,2.155,91.8,2.07
28-04-2018,2.155,93.78,2.073333333
29-04-2018,2.155,52.58,2.076666667
30-04-2018,2.173,134.54,2.08
01-05-2018,2.123,155.35,2.08
02-05-2018,2.132,186.62,2.08
03-05-2018,2.135,125.34,2.08
04-05-2018,2.173,139.02,2.09
05-05-2018,2.173,64.47,2.086666667
06-05-2018,2.173,22.95,2.083333333
07-05-2018,2.189,79.7,2.08
08-05-2018,2.188,125.37,2.07
09-05-2018,2.237,284.19,2.08
10-05-2018,2.241,233.39,2.07
11-05-2018,2.239,163.63,2.05
12-05-2018,2.239,99.88,2.05
13-05-2018,2.239,98.32,2.05
14-05-2018,2.272,125.73,2.05
15-05-2018,2.268,112.64,2.05
16-05-2018,2.286,150.57,2.05
17-05-2018,2.299,152.69,2.08
18-05-2018,2.282,92.46,2.08
19-05-2018,2.282,55.54,2.08
20-05-2018,2.282,35.24,2.08
21-05-2018,2.292,125.67,2.08
22-05-2018,2.285,81.85,2.07
23-05-2018,2.297,179.17,2.07
24-05-2018,2.266,153.59,2.08
25-05-2018,2.21,140.56,2.11
26-05-2018,2.21,108.21,2.115
27-05-2018,2.21,84.35,2.12
28-05-2018,2.21,102.57,2.125
29-05-2018,2.193,71.24,2.13
30-05-2018,2.245,141.91,2.13
31-05-2018,2.227,92.14,2.12
01-06-2018,2.182,186.23,2.14
02-06-2018,2.182,90.71,2.146666667
03-06-2018,2.182,54.56,2.153333333
04-06-2018,2.16,146.14,2.16
05-06-2018,2.139,178.04,2.17
06-06-2018,2.142,108.61,2.17
07-06-2018,2.184,88.73,2.18
08-06-2018,2.162,116.16,2.17
09-06-2018,2.162,79.71,2.17
10-06-2018,2.162,91.43,2.17
11-06-2018,2.161,135.01,2.17
12-06-2018,2.16,155.89,2.18
13-06-2018,2.179,140.87,2.17
14-06-2018,2.156,188.49,2.17
15-06-2018,2.079,69.98,2.16
16-06-2018,2.079,125.57,2.163333333
17-06-2018,2.079,24.54,2.166666667
18-06-2018,2.133,47.08,2.17
19-06-2018,2.123,99.42,2.16
20-06-2018,2.102,121.34,2.16
21-06-2018,2.081,93.6,2.17
22-06-2018,2.127,57.31,2.16
23-06-2018,2.127,29.68,2.166666667
24-06-2018,2.127,47.91,2.173333333
25-06-2018,2.107,87.78,2.18
26-06-2018,2.133,137.23,2.17
27-06-2018,2.17,130.6,2.15
28-06-2018,2.177,88.44,2.15
29-06-2018,2.203,141.04,2.18
30-06-2018,2.203,38.6,2.176666667
01-07-2018,2.203,59.29,2.173333333
02-07-2018,2.157,123.03,2.17
03-07-2018,2.164,146.82,2.16
04-07-2018,2.164,49.22,2.155
05-07-2018,2.188,119.57,2.15
06-07-2018,2.175,128.33,2.16
07-07-2018,2.175,82.66,2.156666667
08-07-2018,2.175,68.07,2.153333333
09-07-2018,2.194,170.47,2.15
10-07-2018,2.22,121.88,2.14
11-07-2018,2.112,125.25,2.12
12-07-2018,2.118,172.86,2.09
13-07-2018,2.128,125.48,2.0775
14-07-2018,2.128,102.95,2.065
15-07-2018,2.128,104.61,2.0525
16-07-2018,2.057,168.76,2.04
17-07-2018,2.067,100.8,2.06
18-07-2018,2.093,88.57,2.07
19-07-2018,2.096,143.05,2.09
20-07-2018,2.106,54.1,2.12
21-07-2018,2.106,121.86,2.123333333
22-07-2018,2.106,72.71,2.126666667
23-07-2018,2.12,161.71,2.13
24-07-2018,2.133,161.13,2.14
25-07-2018,2.154,105.16,2.13
26-07-2018,2.172,107.87,2.11
27-07-2018,2.157,119.33,2.13
28-07-2018,2.157,38.48,2.13
29-07-2018,2.157,23.49,2.13
30-07-2018,2.168,118.86,2.13
31-07-2018,2.136,109.94,2.12
01-08-2018,2.096,140.03,2.12
02-08-2018,2.127,121.88,2.12
03-08-2018,2.13,147.88,2.12
04-08-2018,2.13,84.68,2.12
05-08-2018,2.13,53.93,2.12
06-08-2018,2.139,162.55,2.12
07-08-2018,2.162,200.46,2.12
08-08-2018,2.111,129.06,2.11
09-08-2018,2.112,170.89,2.12
10-08-2018,2.142,121.94,2.1
11-08-2018,2.142,156.45,2.106666667
12-08-2018,2.142,85.74,2.113333333
13-08-2018,2.142,142.48,2.12
14-08-2018,2.126,136.4,2.11
15-08-2018,2.087,111.39,2.1
16-08-2018,2.094,128.16,2.11
17-08-2018,2.099,107.13,2.14
18-08-2018,2.099,54.92,2.133333333
19-08-2018,2.099,57.11,2.126666667
20-08-2018,2.112,106.86,2.12
21-08-2018,2.123,152,2.125
22-08-2018,2.169,119.33,2.13
23-08-2018,2.177,120.29,2.12
24-08-2018,2.199,44.46,2.13
25-08-2018,2.199,72.99,2.13
26-08-2018,2.199,43.4,2.13
27-08-2018,2.218,109.46,2.13
28-08-2018,2.214,134.44,2.11
29-08-2018,2.246,139.9,2.1
30-08-2018,2.246,86.17,2.11
31-08-2018,2.24,62.03,2.1
01-09-2018,2.24,80.25,2.0975
02-09-2018,2.24,49.13,2.095
03-09-2018,2.24,94.17,2.0925
04-09-2018,2.244,14.36,2.09
05-09-2018,2.237,85.93,2.09
06-09-2018,2.213,97.69,2.09
07-09-2018,2.218,87.87,2.11
08-09-2018,2.218,59.63,2.11
09-09-2018,2.218,47.52,2.11
10-09-2018,2.222,55.42,2.11
11-09-2018,2.259,81.84,2.11
12-09-2018,2.261,80.89,2.13
13-09-2018,2.227,68.57,2.11
14-09-2018,2.21,118.31,2.12
15-09-2018,2.21,63.41,2.123333333
16-09-2018,2.21,7.23,2.126666667
17-09-2018,2.205,91.08,2.13
18-09-2018,2.234,105.01,2.12
19-09-2018,2.241,58.63,2.13
20-09-2018,2.224,107.93,2.12
21-09-2018,2.222,113.79,2.12
22-09-2018,2.222,37.81,2.116666667
23-09-2018,2.222,27.95,2.113333333
24-09-2018,2.288,143.44,2.11
25-09-2018,2.302,95.44,2.13
26-09-2018,2.313,110.16,2.11
27-09-2018,2.321,73.7,2.11
28-09-2018,2.352,81.46,2.09
29-09-2018,2.352,44.05,2.093333333
30-09-2018,2.352,36.24,2.096666667
01-10-2018,2.412,120.77,2.1
02-10-2018,2.397,36.01,2.09
03-10-2018,2.432,94.42,2.08
04-10-2018,2.399,69.01,2.08
05-10-2018,2.388,78.22,2.08
06-10-2018,2.388,50.72,2.076666667
07-10-2018,2.388,42.56,2.073333333
08-10-2018,2.392,49.11,2.07
09-10-2018,2.419,95.88,2.08
10-10-2018,2.385,104.2,2.08
11-10-2018,2.326,130.71,2.09
12-10-2018,2.327,87.07,2.09
13-10-2018,2.327,48.1,2.096666667
14-10-2018,2.327,81.79,2.103333333
15-10-2018,2.326,122.86,2.11
16-10-2018,2.34,134.62,2.11
17-10-2018,2.318,117.82,2.12
18-10-2018,2.299,127.06,2.1
19-10-2018,2.309,106.2,2.08
20-10-2018,2.309,86.23,2.085
21-10-2018,2.309,35.09,2.09
22-10-2018,2.325,83.92,2.095
23-10-2018,2.246,108.82,2.1
24-10-2018,2.237,127.58,2.09
25-10-2018,2.275,141.05,2.08
26-10-2018,2.304,159.1,2.1
27-10-2018,2.304,94.45,2.1
28-10-2018,2.304,51.07,2.1
29-10-2018,2.278,94.36,2.1
30-10-2018,2.263,109.74,2.12
31-10-2018,2.251,81.53,2.12
01-11-2018,2.197,101.45,2.1
02-11-2018,2.168,103.39,2.1
03-11-2018,2.168,47.92,2.1
04-11-2018,2.168,44.34,2.1
05-11-2018,2.189,114.68,2.1
06-11-2018,2.189,62.59,2.13
07-11-2018,2.241,140.43,2.15
08-11-2018,2.171,60.82,2.15
09-11-2018,2.157,114.37,2.15
10-11-2018,2.157,37.61,2.153333333
11-11-2018,2.157,22.59,2.156666667
12-11-2018,2.138,42.74,2.16
13-11-2018,2.063,142.28,2.16
14-11-2018,2.098,33.38,2.14
15-11-2018,2.08,106.86,2.15
16-11-2018,2.082,44.55,2.14
17-11-2018,2.082,45.59,2.14
18-11-2018,2.082,34.8,2.14
19-11-2018,2.089,55.67,2.14
20-11-2018,1.985,58.04,2.12
21-11-2018,1.974,84.63,2.16
22-11-2018,1.974,58.46,2.16
23-11-2018,1.974,135.3,2.16
24-11-2018,1.974,70.05,2.16
25-11-2018,1.974,62.21,2.16
26-11-2018,1.892,101.26,2.16
27-11-2018,1.89,129.9,2.165
28-11-2018,1.835,100.89,2.17
29-11-2018,1.837,96.02,2.16
30-11-2018,1.829,142.19,2.12
01-12-2018,1.829,53.18,2.12
02-12-2018,1.829,21.42,2.12
03-12-2018,1.892,50.19,2.12
04-12-2018,1.892,99.66,2.13
05-12-2018,1.891,103.39,2.13
06-12-2018,1.865,131.28,2.13
07-12-2018,1.883,196.08,2.13
08-12-2018,1.883,76.75,2.12
09-12-2018,1.883,35.62,2.11
10-12-2018,1.845,90.95,2.1
11-12-2018,1.849,95.39,2.11
12-12-2018,1.851,85.98,2.11
13-12-2018,1.889,132.15,2.09
14-12-2018,1.848,120.08,2.07
15-12-2018,1.848,76.8,2.063333333
16-12-2018,1.848,39.25,2.056666667
17-12-2018,1.806,72.8,2.05
18-12-2018,1.763,72.22,2.06
19-12-2018,1.799,62.33,2.06
